seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	item-condition	will-ship-internationally	expedited-shipping	product-id	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	scheduled-delivery-sku-set	merchant-shipping-group	standard-price-point	ProductTaxCode	status	minimum-seller-allowed-price	maximum-seller-allowed-price	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
ZINC-CHAND-HELIX-4INCH-ST1	B0CLVN37GN	TREE MAISON CORONATING HOMES Vastu Zinc Chand Helix for Vastu Remedy | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 4 Inch Approx | Pack of 1	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These helixs are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a Vastu dosha (serious Vastu defect) & falls in a ?Major Vastu Defect? category.	1026ADGWP9F	489		2023-10-26 17:54:18 IST	1		11			B0CLVN37GN		AMAZON_IN	487.0	fixed	2	479.04	5	468.87									Template		A_GEN_REDUCED	Active	421.0									999.0
ZINC-CHAND-HELIX-4INCH-ST3	B0CLVNYDLQ	TREE MAISON CORONATING HOMES Vastu Zinc Chand Helix for Vastu Remedy | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 4 Inch Approx | Pack of 3	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a Vastu dosha (serious Vastu defect) & falls in a ?Major Vastu Defect? category.	1026ADGVLZ4	989		2023-10-26 17:54:18 IST	1		11			B0CLVNYDLQ		AMAZON_IN	987.0														Template		A_GEN_REDUCED	Active	821.0									1199.0
ZINC-CHAND-HELIX-6INCH-ST1	B0CLZMHRGH	TREE MAISON CORONATING HOMES Vastu Zinc Chand Helix for Vastu Remedy | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 6 Inch Approx | Pack of 1	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a maha Vastu dosha (serious Vastu defect) & falls in a ?Major Vastu Defect? category.	1028AI79UQB	489		2023-10-28 11:53:53 IST	1		11			B0CLZMHRGH		AMAZON_IN	487.0	fixed	2	575.04	5	562.83									Template		A_GEN_REDUCED	Active	322.0									1199.0
ZINC-CHAND-HELIX-6INCH-ST3	B0CLVKRZFR	TREE MAISON CORONATING HOMES Vastu Zinc Chand Helix for Vastu Remedy | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 6 Inch Approx | Pack of 3	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a maha Vastu dosha (serious Vastu defect) & falls in a ?Major Vastu Defect? category.	1026ADJ1Q1Z	989		2023-10-26 17:54:18 IST	1		11			B0CLVKRZFR		AMAZON_IN	987.0														Template		A_GEN_REDUCED	Active	799.0									1399.0
ZINC-SATIYA-5INCH	B0CQYTZ9GP	TREE MAISON CORONATING HOMES Zinc Swastik (卐) Sathiya Wall Hanging Yantra | 5 Inches | Vastu Door Hanging for Good Luck & Auspicious Energy | Decorative Home Decor Symbol for Positive Vibes	This Swastika Wall Hanging is Polished With SILVER Colour to Give It a Sparkly Look. Place it at the Entrance of Home / Office / Shop / Building Etc. To Attract Good Luck and Prosperity. The Premium Shine Will Last for a Long Time. This Swastik Not Only Brings Positive Energy But Also Brings Good Luck To The Person As Well As Remove All Obstacles In All Undertaking. Swastik Is One Of The Best Solution To All Vastu Problems.This Unique Swastik Is An Auspicious Symbol Of Fortune & Wellness. For Vastu,Good Luck,Good Fortune,Nazar Dosh Nivaran & Prosperity. A Swastik Symbol is considered very auspicious as per Hindu Mythology. A lot of Positive Energy is generated around any Swastik and hence it is used in every Puja as well as this symbol is placed at any place where we want positive energy to work in our favor. Add an element of spirituality in your home by bringing this beautiful wall hanging in Swastik shape. You can hang it SW, WSW, West, NW, NE. Direction as Suggested by Vastu Expert.	1226AQFLE16	699	91	2023-12-26 16:58:39 IST	1		11			B0CQYTZ9GP	0	DEFAULT	699.0														Template		A_GEN_STANDARD	Active	609.0	769.0								999.0
ZINC-SATIYA-9INCH	B0CQPC88NQ	TREE MAISON CORONATING HOMES Zinc Swastik (卐) Sathiya Wall Hanging Yantra | 9 Inches | Vastu Door Hanging for Good Luck & Auspicious Energy | Decorative Home Decor Symbol for Positive Vibes	This Swastika Wall Hanging is Polished With SILVER Colour to Give It a Sparkly Look. Place it at the Entrance of Home / Office / Shop / Building Etc. To Attract Good Luck and Prosperity. The Premium Shine Will Last for a Long Time. This Swastik Not Only Brings Positive Energy But Also Brings Good Luck To The Person As Well As Remove All Obstacles In All Undertaking. Swastik Is One Of The Best Solution To All Vastu Problems.This Unique Swastik Is An Auspicious Symbol Of Fortune & Wellness. For Vastu,Good Luck,Good Fortune,Nazar Dosh Nivaran & Prosperity. A Swastik Symbol is considered very auspicious as per Hindu Mythology. A lot of Positive Energy is generated around any Swastik and hence it is used in every Puja as well as this symbol is placed at any place where we want positive energy to work in our favor. Add an element of spirituality in your home by bringing this beautiful wall hanging in Swastik shape. You can hang it SW, WSW, West, NW, NE. Direction as Suggested by Vastu Expert.	1220AD46Q1F	1099	98	2023-12-20 15:48:08 IST	1		11			B0CQPC88NQ	0	DEFAULT	1099.0														Template		A_GEN_STANDARD	Active	957.0	1209.0								1999.0
ZODIAC-MAT-BLK-TOURMALINE-PEND	B0FL75VKVC	TREE MAISON CORONATING HOMES Dowsing Mat with Black Tourmaline Pendulum | Altar Tarot Reading Pad for Divination & Energy Work | Dowsing Pendulum Mat	Pendulum Mat with Pendulum is a complete dowsing and divination set for spiritual practitioners, tarot readers, and healers. The pendulum mat serves as a durable and portable divination board, ideal for altar setups, spiritual ceremonies, or everyday energy readings.	0805FW9WZAX	499		2025-08-05 11:39:47 IST	1		11			B0FL75VKVC		AMAZON_IN	497.0														Template		A_GEN_STANDARD	Active										999.0
ZODIAC-MAT-BRASS-PENDULUM	B0FFHCXZ6H	TREE MAISON CORONATING HOMES Mat with Brass Dowsing Pendulum | Altar Tarot Reading Pad for Divination & Energy Work | Dowsing Pendulum Mat	Pendulum Mat with Pendulum is a complete dowsing and divination set for spiritual practitioners, tarot readers, and healers. The pendulum mat serves as a durable and portable divination board, ideal for altar setups, spiritual ceremonies, or everyday energy readings.	0625FCLGCAF	499		2025-06-25 17:17:19 IST	1		11			B0FFHCXZ6H		AMAZON_IN	497.0														Template		A_GEN_STANDARD	Active	435.0	699.0								699.0
ZODIAC-MAT-CLEAR-QUARTZ-PEND	B0FL73YQS6	TREE MAISON CORONATING HOMES Dowsing Mat with Clear Quartz Pendulum | Altar Tarot Reading Pad for Divination & Energy Work | Dowsing Pendulum Mat	Pendulum Mat with Pendulum is a complete dowsing and divination set for spiritual practitioners, tarot readers, and healers. The pendulum mat serves as a durable and portable divination board, ideal for altar setups, spiritual ceremonies, or everyday energy readings.	0805FWEB9VR	499		2025-08-05 11:43:40 IST	1		11			B0FL73YQS6		AMAZON_IN	497.0														Template			Active										999.0
ZODIAC-MAT-CRYSTAL-PENDULUM	B0FFH8H3TJ	TREE MAISON CORONATING HOMES Pendulum Mat with Crystal Dowsing Pendulum | Altar Tarot Reading Pad for Divination & Energy Work | Dowsing Pendulum Mat | Zodiac Mat |	Pendulum Mat with Pendulum is a complete dowsing and divination set for spiritual practitioners, tarot readers, and healers. The pendulum mat serves as a durable and portable divination board, ideal for altar setups, spiritual ceremonies, or everyday energy readings.	0625FCNYZ19	499		2025-06-25 17:17:18 IST	1		11			B0FFH8H3TJ		AMAZON_IN	497.0														Template		A_GEN_STANDARD	Active	424.0	699.0								699.0
ZODIAC-MAT-RUDRAKSH-PENDULUM	B0FFHD695N	TREE MAISON CORONATING HOMES Mat with Rudraksh Dowsing Pendulum | Altar Tarot Reading Pad for Divination & Energy Work | Dowsing Mat |	Pendulum Mat with Pendulum is a complete dowsing and divination set for spiritual practitioners, tarot readers, and healers. The pendulum mat serves as a durable and portable divination board, ideal for altar setups, spiritual ceremonies, or everyday energy readings.	0625FCIRKCQ	499		2025-06-25 17:17:17 IST	1		11			B0FFHD695N		AMAZON_IN	497.0														Template		A_GEN_STANDARD	Active	424.0	699.0								699.0
ZONE-ENHANCER-OIL-EAST	B0F1KMC1ZG	TREE MAISON CORONATING HOMES East Zone Enhancer Remedy Oil | Vastu Remedy Oils | Energy Enhancer Oils | Pack of 1		0315FQM12TB	699	15	2025-03-15 17:36:08 IST	1		11			B0F1KMC1ZG	0	DEFAULT	698.0														Template		A_GEN_STANDARD	Active	609.0									850.0
ZONE-ENHANCER-OIL-NORTH	B0F1KMVKFG	TREE MAISON CORONATING HOMES North Zone Enhancer Remedy Oil | Vastu Remedy Oils | Energy Enhancer Oils | Pack of 1	Bring harmony and positivity to any space with Neutralizer Oil. This Vastu-compliant essential oil is specially formulated to balance energy flow in any environment, promoting a calming atmosphere and reducing stress. Made from natural ingredients, it’s perfect for creating a harmonious living or working environment. Follow Vastu guidelines for application and experience the transformative power of natural aromatherapy.	0315FQK3IHB	699	14	2025-03-15 17:36:09 IST	1		11			B0F1KMVKFG	0	DEFAULT	698.0														Template		A_GEN_STANDARD	Active	609.0									850.0
